offset,partition,topic,event_id,domain,kind,iso_instant,unix_second,revision_old,revision_new
6463283854,0,eqiad.mediawiki.recentchange,7cbd08de-2a56-4db4-b97a-2c4b592cdbaa,commons.wikimedia.org,categorize,2026-08-29T08:30:21.590Z,1787992220,,
6463283855,0,eqiad.mediawiki.recentchange,a1d85522-c76a-436f-bc92-2f8979db4fc2,en.wikipedia.org,categorize,2026-08-29T08:30:21.606Z,1787992220,,
6463283856,0,eqiad.mediawiki.recentchange,4e1b37f8-c025-4567-b114-10ba5ba91cfb,commons.wikimedia.org,categorize,2026-08-29T08:30:21.610Z,1787992220,,
6463283857,0,eqiad.mediawiki.recentchange,82a3cfed-c4a5-4413-8ec7-fa68dbcb3301,en.wikipedia.org,categorize,2026-08-29T08:30:21.629Z,1787992220,,
6463283858,0,eqiad.mediawiki.recentchange,5f45f5b0-d78b-4889-b4bf-e16b908bed6e,fr.wikipedia.org,log,2026-08-29T08:30:21.633Z,1787992219,,
6463283859,0,eqiad.mediawiki.recentchange,2b22de94-d233-475a-a7a0-9f778ec753ee,id.wikipedia.org,edit,2026-08-29T08:30:21.638Z,1787992221,29663074,29663079
6463283860,0,eqiad.mediawiki.recentchange,9149570b-27ae-4831-a8a0-48396d5772b6,en.wikipedia.org,categorize,2026-08-29T08:30:21.647Z,1787992220,,
6463283861,0,eqiad.mediawiki.recentchange,385f5ab1-b7d2-49e6-9da0-ee6d6967c01d,www.wikidata.org,edit,2026-08-29T08:30:21.663Z,1787992221,1984116828,2537675978
6463283862,0,eqiad.mediawiki.recentchange,8e09a6ff-dae2-4218-b15f-a23737973eba,ce.wikipedia.org,categorize,2026-08-29T08:30:21.687Z,1787992218,,
6463283863,0,eqiad.mediawiki.recentchange,29cf3d96-f9b6-4a85-9833-9f274524fda1,commons.wikimedia.org,categorize,2026-08-29T08:30:21.703Z,1787992220,,
6463283864,0,eqiad.mediawiki.recentchange,1c8a716d-69ca-4e7c-8572-a9a80bc95657,en.wikipedia.org,categorize,2026-08-29T08:30:21.706Z,1787992220,,
6463283865,0,eqiad.mediawiki.recentchange,73157a15-314d-4e94-85ba-d108a3c47853,commons.wikimedia.org,categorize,2026-08-29T08:30:21.720Z,1787992220,,
6463283866,0,eqiad.mediawiki.recentchange,d010e4c2-4754-4c91-8856-3d467dabbbfa,www.wikidata.org,edit,2026-08-29T08:30:21.730Z,1787992221,2447354002,2537675979
6463283867,0,eqiad.mediawiki.recentchange,865e2733-47ee-4410-bc2d-d61fd7af2609,en.wikipedia.org,categorize,2026-08-29T08:30:21.732Z,1787992220,,
6463283868,0,eqiad.mediawiki.recentchange,db090b9e-fe29-4cb3-8cc5-01e6baaaf561,commons.wikimedia.org,categorize,2026-08-29T08:30:21.737Z,1787992220,,
6463283869,0,eqiad.mediawiki.recentchange,db26ed62-c795-42f9-92dd-946d800dba62,en.wikipedia.org,categorize,2026-08-29T08:30:21.753Z,1787992220,,
6463283870,0,eqiad.mediawiki.recentchange,6ae65c56-da44-45d9-b85c-55f840c1597d,commons.wikimedia.org,categorize,2026-08-29T08:30:21.755Z,1787992220,,
6463283871,0,eqiad.mediawiki.recentchange,98774646-2344-41c7-a79e-3bbb60b7b489,en.wikipedia.org,categorize,2026-08-29T08:30:21.771Z,1787992220,,
6463283872,0,eqiad.mediawiki.recentchange,b3c04be5-0140-4915-abea-eeb12e6ce46e,commons.wikimedia.org,categorize,2026-08-29T08:30:21.775Z,1787992220,,
6463283873,0,eqiad.mediawiki.recentchange,b3d07431-17d8-426e-8451-634c07d31f9b,commons.wikimedia.org,categorize,2026-08-29T08:30:21.796Z,1787992220,,
6463283874,0,eqiad.mediawiki.recentchange,cdf0c1cb-ea4a-4e1c-8c24-896934879df9,www.wikidata.org,edit,2026-08-29T08:30:21.802Z,1787992221,2537675976,2537675977
6463283875,0,eqiad.mediawiki.recentchange,e8eec5b1-f848-457d-bc55-19fd24130e41,commons.wikimedia.org,categorize,2026-08-29T08:30:21.814Z,1787992220,,
6463283876,0,eqiad.mediawiki.recentchange,9955a4a0-a44a-4b6e-9894-93dfb7fe147e,commons.wikimedia.org,log,2026-08-29T08:30:21.884Z,1787992220,,
6463283877,0,eqiad.mediawiki.recentchange,8d89a50e-2d38-4c02-ae23-5403676766ff,ce.wikipedia.org,categorize,2026-08-29T08:30:21.991Z,1787992219,,
6463283878,0,eqiad.mediawiki.recentchange,468f74c7-61c7-4ca0-83bb-f64947f74da6,commons.wikimedia.org,log,2026-08-29T08:30:22.000Z,1787992221,,
6463283879,0,eqiad.mediawiki.recentchange,2868d3a1-bfb7-4fdf-8e67-895611cc94cd,commons.wikimedia.org,categorize,2026-08-29T08:30:22.041Z,1787992218,,
6463283880,0,eqiad.mediawiki.recentchange,e7ecadc7-57af-44d6-8c6f-e343a1d95d5a,commons.wikimedia.org,categorize,2026-08-29T08:30:22.047Z,1787992221,,
6463283881,0,eqiad.mediawiki.recentchange,608c9e82-e8a2-4528-a305-b33ef918fd4a,ce.wikipedia.org,categorize,2026-08-29T08:30:22.050Z,1787992217,,
6463283882,0,eqiad.mediawiki.recentchange,a6e24276-2741-4b1f-90a0-9075deec69e1,commons.wikimedia.org,categorize,2026-08-29T08:30:22.060Z,1787992218,,
6463283883,0,eqiad.mediawiki.recentchange,e83293bd-fa2a-42f4-ba1f-2b65583fe70f,commons.wikimedia.org,categorize,2026-08-29T08:30:22.066Z,1787992221,,
6463283884,0,eqiad.mediawiki.recentchange,f010d7a2-1432-4bfe-bce9-dd13ac6f6731,sr.wikipedia.org,log,2026-08-29T08:30:22.081Z,1787992221,,
6463283885,0,eqiad.mediawiki.recentchange,c9e5f583-b6c2-42a8-89ee-0c4c41dcf81d,commons.wikimedia.org,categorize,2026-08-29T08:30:22.091Z,1787992221,,
6463283886,0,eqiad.mediawiki.recentchange,88f820bd-0526-4176-8a80-78ddb63d1946,commons.wikimedia.org,edit,2026-08-29T08:30:22.093Z,1787992221,1153539728,1269160006
6463283887,0,eqiad.mediawiki.recentchange,656e92b2-e3c8-4829-9958-9815ae89667e,commons.wikimedia.org,categorize,2026-08-29T08:30:22.112Z,1787992221,,
6463283888,0,eqiad.mediawiki.recentchange,c7bf4601-2dfb-41c6-89e4-b84237c3693f,commons.wikimedia.org,categorize,2026-08-29T08:30:22.129Z,1787992221,,
6463283889,0,eqiad.mediawiki.recentchange,04a2599c-5bd6-4b42-bcf9-49e0f848baa9,commons.wikimedia.org,categorize,2026-08-29T08:30:22.149Z,1787992221,,
6463283890,0,eqiad.mediawiki.recentchange,d46c826b-8307-4a0b-b4fd-5b117cdc52f4,commons.wikimedia.org,categorize,2026-08-29T08:30:22.167Z,1787992221,,
6463283891,0,eqiad.mediawiki.recentchange,ba732f00-d9b7-438b-8cab-b79f87cfb007,id.wikipedia.org,categorize,2026-08-29T08:30:22.169Z,1787992221,,
6463283892,0,eqiad.mediawiki.recentchange,58a678d2-6a8c-4e1b-afd6-72a96883b797,id.wikipedia.org,categorize,2026-08-29T08:30:22.189Z,1787992221,,
6463283893,0,eqiad.mediawiki.recentchange,8961cea6-fbea-4f3f-9fc3-182190f21636,uk.wikipedia.org,edit,2026-08-29T08:30:22.194Z,1787992221,46803281,48719966
6463283894,0,eqiad.mediawiki.recentchange,659e6131-589c-44fc-a8d1-6f265e94fed6,id.wikipedia.org,categorize,2026-08-29T08:30:22.210Z,1787992221,,
6463283895,0,eqiad.mediawiki.recentchange,6987e984-4549-41bd-abae-c3d44b5540ac,commons.wikimedia.org,edit,2026-08-29T08:30:22.218Z,1787992221,1268343194,1269160007
6463283896,0,eqiad.mediawiki.recentchange,ace6a23d-69bc-4756-a75d-48a089bd06aa,www.wikidata.org,edit,2026-08-29T08:30:22.226Z,1787992221,2537675977,2537675980
6463283897,0,eqiad.mediawiki.recentchange,8916d389-40df-4c25-8e21-d4a135eff5f9,id.wikipedia.org,categorize,2026-08-29T08:30:22.228Z,1787992221,,
6463283898,0,eqiad.mediawiki.recentchange,3d516803-a8de-43eb-9465-c29ebfee0b7a,id.wikipedia.org,categorize,2026-08-29T08:30:22.245Z,1787992221,,
6463283899,0,eqiad.mediawiki.recentchange,832cb085-f23c-4726-9e1b-f36b0362a1cc,id.wikipedia.org,categorize,2026-08-29T08:30:22.265Z,1787992221,,
6463283900,0,eqiad.mediawiki.recentchange,abca8afe-515d-41bb-9414-a960d9e56709,id.wikipedia.org,categorize,2026-08-29T08:30:22.291Z,1787992221,,
6463283901,0,eqiad.mediawiki.recentchange,cef9d2b7-69f1-4ddb-b083-17112c2c4da8,id.wikipedia.org,categorize,2026-08-29T08:30:22.315Z,1787992221,,
6463283902,0,eqiad.mediawiki.recentchange,f3682302-857d-4aa0-972e-a4185fada1ec,commons.wikimedia.org,edit,2026-08-29T08:30:22.379Z,1787992221,679059393,1269160009
6463283903,0,eqiad.mediawiki.recentchange,2be06100-1c53-4baa-b6b1-800cf93b228b,commons.wikimedia.org,edit,2026-08-29T08:30:22.402Z,1787992221,553924636,1269160008
6463283904,0,eqiad.mediawiki.recentchange,57d2de85-018b-4808-8b56-249f543187cc,fr.wikipedia.org,categorize,2026-08-29T08:30:22.436Z,1787992219,,
6463283905,0,eqiad.mediawiki.recentchange,1ef31b32-1543-4256-84ca-ce8b6913c5fd,www.wikidata.org,new,2026-08-29T08:30:22.465Z,1787992222,,2537675981
6463283906,0,eqiad.mediawiki.recentchange,7dda7a98-12d3-422b-b22e-58232b306eaf,commons.wikimedia.org,categorize,2026-08-29T08:30:22.554Z,1787992220,,
6463283907,0,eqiad.mediawiki.recentchange,ea5c0b54-8510-4e74-a92c-3468d031373b,commons.wikimedia.org,categorize,2026-08-29T08:30:22.576Z,1787992220,,
6463283908,0,eqiad.mediawiki.recentchange,442f750e-d023-4fc2-b67a-e5589744b4b3,commons.wikimedia.org,categorize,2026-08-29T08:30:22.592Z,1787992220,,
6463283909,0,eqiad.mediawiki.recentchange,21f657ad-62a3-4984-9925-340d277d483f,en.wikipedia.org,edit,2026-08-29T08:30:22.603Z,1787992219,1371912481,1371914400
6463283910,0,eqiad.mediawiki.recentchange,60d0f179-c51b-40da-b4a6-85e49f671523,commons.wikimedia.org,categorize,2026-08-29T08:30:22.615Z,1787992220,,
6463283911,0,eqiad.mediawiki.recentchange,b459c69e-f169-4b21-bd40-141cf12c2ede,commons.wikimedia.org,categorize,2026-08-29T08:30:22.636Z,1787992220,,
6463283912,0,eqiad.mediawiki.recentchange,c4c9907f-0356-4103-a553-459d20957d0a,commons.wikimedia.org,categorize,2026-08-29T08:30:22.657Z,1787992220,,
6463283913,0,eqiad.mediawiki.recentchange,da8c329d-0eb9-4c50-b255-f8a72e6b288b,commons.wikimedia.org,categorize,2026-08-29T08:30:22.680Z,1787992220,,
6463283914,0,eqiad.mediawiki.recentchange,92fc4d4a-aecb-4275-8ebf-3bdf780b4474,commons.wikimedia.org,categorize,2026-08-29T08:30:22.697Z,1787992220,,
6463283915,0,eqiad.mediawiki.recentchange,6ef76c35-f482-4a83-b8ce-b6c2de130d91,www.wikidata.org,edit,2026-08-29T08:30:22.714Z,1787992222,2447367981,2537675982
6463283916,0,eqiad.mediawiki.recentchange,1041d0dd-3bd5-4a58-a712-aae2ddf21bb9,commons.wikimedia.org,categorize,2026-08-29T08:30:22.717Z,1787992220,,
6463283917,0,eqiad.mediawiki.recentchange,cd686044-c265-4512-81ac-cdb76f94ce7f,commons.wikimedia.org,categorize,2026-08-29T08:30:22.737Z,1787992220,,
6463283918,0,eqiad.mediawiki.recentchange,be8bfe16-5a70-49f8-88fa-7684bce1712c,commons.wikimedia.org,edit,2026-08-29T08:30:22.747Z,1787992221,1127019832,1269160010
6463283919,0,eqiad.mediawiki.recentchange,6ac5577e-aa4d-4c0d-a229-68addfb85895,www.wikidata.org,edit,2026-08-29T08:30:22.806Z,1787992222,2537675978,2537675983
6463283920,0,eqiad.mediawiki.recentchange,f73a6de7-9cd1-47ac-a3b4-2c87024bbfbc,ce.wikipedia.org,edit,2026-08-29T08:30:22.834Z,1787992220,23712456,24422761
6463283921,0,eqiad.mediawiki.recentchange,403dedf0-a65e-4c9f-b8ca-c0819cc111ea,en.wikipedia.org,edit,2026-08-29T08:30:22.835Z,1787992219,1370550481,1371914401
6463283922,0,eqiad.mediawiki.recentchange,d1d384f1-f3c8-45c2-8f9d-d6b8acbf4656,commons.wikimedia.org,edit,2026-08-29T08:30:22.856Z,1787992222,1264723591,1269160012
6463283923,0,eqiad.mediawiki.recentchange,b5b1e0f0-4489-402d-b94e-fa25a01f9326,commons.wikimedia.org,edit,2026-08-29T08:30:22.995Z,1787992222,1019529921,1269160013
6463283924,0,eqiad.mediawiki.recentchange,a0305302-9a2b-4c2e-9cc7-6e023e3cf37c,commons.wikimedia.org,categorize,2026-08-29T08:30:23.106Z,1787992221,,
6463283925,0,eqiad.mediawiki.recentchange,4807bcf4-02d9-4010-98ae-c0439787f748,commons.wikimedia.org,categorize,2026-08-29T08:30:23.124Z,1787992221,,
6463283926,0,eqiad.mediawiki.recentchange,f4c3ecbc-fba2-42f0-8600-0ef4ae4d2ff7,commons.wikimedia.org,categorize,2026-08-29T08:30:23.144Z,1787992221,,
6463283927,0,eqiad.mediawiki.recentchange,19a0a9f7-73f1-442d-9c17-3d3541b41b07,commons.wikimedia.org,categorize,2026-08-29T08:30:23.165Z,1787992221,,
6463283928,0,eqiad.mediawiki.recentchange,7f6bb931-21d5-454b-b6b4-c13f9bd8a9e5,commons.wikimedia.org,edit,2026-08-29T08:30:23.278Z,1787992221,1250380551,1269160011
6463283929,0,eqiad.mediawiki.recentchange,57e0395a-8634-4674-9508-deadc58fd963,ru.wikipedia.org,log,2026-08-29T08:30:23.431Z,1787992222,,
6463283930,0,eqiad.mediawiki.recentchange,cad3b132-1fc3-4584-9ae1-ac333e1eef50,commons.wikimedia.org,edit,2026-08-29T08:30:23.444Z,1787992223,1268343652,1269160016
6463283931,0,eqiad.mediawiki.recentchange,ec285646-5d73-450e-aa1a-4f52d106ba83,commons.wikimedia.org,edit,2026-08-29T08:30:23.458Z,1787992222,1269160004,1269160014
6463283932,0,eqiad.mediawiki.recentchange,e501f0f4-fcca-434e-9739-5c07f969127b,commons.wikimedia.org,edit,2026-08-29T08:30:23.524Z,1787992222,1269160002,1269160015
6463283933,0,eqiad.mediawiki.recentchange,85e3a8da-ae58-4e43-b033-04fe69c71274,de.wikipedia.org,log,2026-08-29T08:30:23.551Z,1787992223,,
6463283934,0,eqiad.mediawiki.recentchange,83f6b42c-4b3b-48c4-ad72-72d7068194b9,www.wikidata.org,edit,2026-08-29T08:30:23.624Z,1787992223,2447362630,2537675984
6463283935,0,eqiad.mediawiki.recentchange,a5779275-bf33-409a-8d34-502baf1ec6a0,ru.wikipedia.org,log,2026-08-29T08:30:23.656Z,1787992222,,
6463283936,0,eqiad.mediawiki.recentchange,78f72699-2484-4dfd-9e1d-77c851f6642b,commons.wikimedia.org,edit,2026-08-29T08:30:23.704Z,1787992223,1269160005,1269160018
6463283937,0,eqiad.mediawiki.recentchange,da42ee95-a129-46e4-a827-53885fe587a3,www.wikidata.org,edit,2026-08-29T08:30:23.719Z,1787992223,2537137380,2537675987
6463283938,0,eqiad.mediawiki.recentchange,77b6ba20-03df-4230-80e2-cee375ffcab0,commons.wikimedia.org,edit,2026-08-29T08:30:23.751Z,1787992223,1234086405,1269160017
6463283939,0,eqiad.mediawiki.recentchange,f88d9d14-5d1a-4316-8b97-7b9b0d9d126c,www.wikidata.org,edit,2026-08-29T08:30:23.757Z,1787992223,2508112350,2537675986
6463283940,0,eqiad.mediawiki.recentchange,218375d4-eadc-4ee0-bec8-126aafe0b93b,www.wikidata.org,edit,2026-08-29T08:30:23.841Z,1787992223,2537675980,2537675988
6463283941,0,eqiad.mediawiki.recentchange,f778d07f-91e4-4335-bd67-cdf63094c8bc,commons.wikimedia.org,categorize,2026-08-29T08:30:23.881Z,1787992223,,
6463283942,0,eqiad.mediawiki.recentchange,41fe0f3c-a86b-49e4-9e77-08de199ead22,commons.wikimedia.org,categorize,2026-08-29T08:30:23.898Z,1787992223,,
6463283943,0,eqiad.mediawiki.recentchange,0c5349f2-4207-47a3-b8ff-f127722128d6,commons.wikimedia.org,categorize,2026-08-29T08:30:23.914Z,1787992223,,
6463283944,0,eqiad.mediawiki.recentchange,17c4372d-cc5e-434c-b682-489b568b2078,commons.wikimedia.org,categorize,2026-08-29T08:30:23.932Z,1787992223,,
6463283945,0,eqiad.mediawiki.recentchange,ada8e220-3d9c-46e3-b86f-0d84781af206,commons.wikimedia.org,categorize,2026-08-29T08:30:24.000Z,1787992221,,
6463283946,0,eqiad.mediawiki.recentchange,5b3d0dd2-0c64-476b-b6e8-d0acc791c3b2,commons.wikimedia.org,categorize,2026-08-29T08:30:24.026Z,1787992221,,
6463283947,0,eqiad.mediawiki.recentchange,53f0ca64-848b-400b-8586-e382c4b28faa,commons.wikimedia.org,categorize,2026-08-29T08:30:24.044Z,1787992221,,
6463283948,0,eqiad.mediawiki.recentchange,1614a6d1-c3c0-4d84-b5a8-4eb716e616f3,ur.wikipedia.org,new,2026-08-29T08:30:24.051Z,1787992222,,11840609
6463283949,0,eqiad.mediawiki.recentchange,5d0728ba-b697-494f-983a-8da36d73b0c3,www.wikidata.org,edit,2026-08-29T08:30:24.060Z,1787992223,2349221545,2537675985
6463283950,0,eqiad.mediawiki.recentchange,c6b615c4-ed4f-4dc9-88bc-a46670ed964a,commons.wikimedia.org,categorize,2026-08-29T08:30:24.065Z,1787992221,,
6463283951,0,eqiad.mediawiki.recentchange,3368c843-2a37-4aab-bdb0-1c4bdd95873b,commons.wikimedia.org,categorize,2026-08-29T08:30:24.088Z,1787992221,,
6463283952,0,eqiad.mediawiki.recentchange,5c293ac7-e15b-413b-a221-45b0233316dc,commons.wikimedia.org,categorize,2026-08-29T08:30:24.107Z,1787992221,,
6463283953,0,eqiad.mediawiki.recentchange,8c33136c-7e56-47be-9ca2-978f07d65801,commons.wikimedia.org,categorize,2026-08-29T08:30:24.127Z,1787992221,,
6463283954,0,eqiad.mediawiki.recentchange,d0d78478-69b0-4a58-bf81-81d47811eeaf,ce.wikipedia.org,edit,2026-08-29T08:30:24.172Z,1787992221,23712457,24422762
6463283955,0,eqiad.mediawiki.recentchange,3867717b-8985-4eba-ae7a-6efce1e91aae,www.wikidata.org,edit,2026-08-29T08:30:24.237Z,1787992223,2492313053,2537675989
6463283956,0,eqiad.mediawiki.recentchange,77f3393b-613c-4bc7-8508-e55662ced9bd,commons.wikimedia.org,edit,2026-08-29T08:30:24.237Z,1787992223,1209351731,1269160021
6463283957,0,eqiad.mediawiki.recentchange,86bddcae-ec36-43d5-bdd8-45e5a5bb6259,commons.wikimedia.org,edit,2026-08-29T08:30:24.280Z,1787992223,1017156454,1269160019
6463283958,0,eqiad.mediawiki.recentchange,99b52383-6654-4824-915d-13fc6fdde28f,id.wikipedia.org,new,2026-08-29T08:30:24.317Z,1787992222,,29663080
6463283959,0,eqiad.mediawiki.recentchange,f17034ef-9ba3-4056-b202-a574ba3350d6,commons.wikimedia.org,edit,2026-08-29T08:30:24.318Z,1787992223,1152631182,1269160020
6463283960,0,eqiad.mediawiki.recentchange,1226a906-a413-48db-8241-7aac662c79df,www.wikidata.org,edit,2026-08-29T08:30:24.319Z,1787992223,2537675943,2537675990
6463283961,0,eqiad.mediawiki.recentchange,02ba2adb-4c2c-4b1e-b513-845adf72ee51,uk.wikipedia.org,edit,2026-08-29T08:30:24.359Z,1787992223,42927619,48719967
6463283962,0,eqiad.mediawiki.recentchange,d13a56c2-ec6a-4f3c-b645-6bbb28cfe4c1,www.wikidata.org,edit,2026-08-29T08:30:24.372Z,1787992224,2537675795,2537675991
6463283963,0,eqiad.mediawiki.recentchange,99022c55-72cd-4170-84e8-8ff5b6e45a5a,commons.wikimedia.org,edit,2026-08-29T08:30:24.405Z,1787992223,1097269056,1269160022
6463283964,0,eqiad.mediawiki.recentchange,86d44539-69c1-4d76-ba0f-5980b27af0d3,www.wikidata.org,edit,2026-08-29T08:30:24.417Z,1787992224,2537675694,2537675992
6463283965,0,eqiad.mediawiki.recentchange,8c19f4c5-2286-4a9f-ae88-b0f8fbfc0883,ms.wikipedia.org,edit,2026-08-29T08:30:24.440Z,1787992222,6943564,6943841
6463283966,0,eqiad.mediawiki.recentchange,bcf9b544-cba5-46e0-92d1-10c3a1deea56,de.wikipedia.org,edit,2026-08-29T08:30:24.753Z,1787992219,270067785,270068219
6463283967,0,eqiad.mediawiki.recentchange,06d2a746-9930-4af1-9ebe-020cb2b2a9aa,www.wikidata.org,edit,2026-08-29T08:30:24.766Z,1787992224,2496491187,2537675995
6463283968,0,eqiad.mediawiki.recentchange,7b9baa80-dcbe-4550-ae6b-d040fdd18b17,ru.wikipedia.org,log,2026-08-29T08:30:24.781Z,1787992224,,
6463283969,0,eqiad.mediawiki.recentchange,c99ced21-efab-4adc-9bc5-712e411ae23a,commons.wikimedia.org,categorize,2026-08-29T08:30:24.785Z,1787992221,,
6463283970,0,eqiad.mediawiki.recentchange,0764ff24-bead-4406-a7d5-9e440515349a,commons.wikimedia.org,categorize,2026-08-29T08:30:24.800Z,1787992221,,
6463283971,0,eqiad.mediawiki.recentchange,fcce2072-4d59-489d-8e0e-f6f9da5e07c8,ru.wikipedia.org,log,2026-08-29T08:30:24.824Z,1787992224,,
6463283972,0,eqiad.mediawiki.recentchange,fcea4dec-5fa6-4abb-8e86-e97f252586cb,commons.wikimedia.org,log,2026-08-29T08:30:24.870Z,1787992223,,
6463283973,0,eqiad.mediawiki.recentchange,b338b5a3-2a41-4f7d-8f91-0a71454dc6fd,www.wikidata.org,edit,2026-08-29T08:30:24.894Z,1787992224,1574214748,2537675993
6463283974,0,eqiad.mediawiki.recentchange,f18f1ee6-d2cc-4dcd-8eda-c12848b7eceb,ru.wikipedia.org,edit,2026-08-29T08:30:24.902Z,1787992222,149946019,154749897
6463283975,0,eqiad.mediawiki.recentchange,445fc5b5-95d9-4cc8-b1b2-c26b4e794871,www.wikidata.org,edit,2026-08-29T08:30:24.902Z,1787992224,2514219573,2537675996
6463283976,0,eqiad.mediawiki.recentchange,04b6c0e0-21b9-4672-8918-b88aac788a17,www.wikidata.org,edit,2026-08-29T08:30:24.914Z,1787992224,2537675985,2537675994
6463283977,0,eqiad.mediawiki.recentchange,0b06d2f4-252a-42ca-84c8-bb5686daf032,www.wikidata.org,edit,2026-08-29T08:30:25.016Z,1787992224,2537675993,2537675997
6463283978,0,eqiad.mediawiki.recentchange,24a295c6-ee66-4c69-bef6-f81933b39538,ce.wikipedia.org,edit,2026-08-29T08:30:25.018Z,1787992223,23712458,24422763
6463283979,0,eqiad.mediawiki.recentchange,96b0e423-485a-45d4-a14d-890053d26bcf,de.wikipedia.org,edit,2026-08-29T08:30:25.032Z,1787992224,267077405,270068220
6463283980,0,eqiad.mediawiki.recentchange,919d607a-0153-4aec-ba3c-9028ac2a2a55,en.wikipedia.org,edit,2026-08-29T08:30:25.046Z,1787992221,1370113002,1371914404
6463283981,0,eqiad.mediawiki.recentchange,0358aa2a-12d0-4d91-a2e2-54928a675a62,mg.wiktionary.org,edit,2026-08-29T08:30:25.068Z,1787992223,36751430,37585880
6463283982,0,eqiad.mediawiki.recentchange,03bcbca1-a149-49b5-a8a8-d035910634f3,ca.wikipedia.org,log,2026-08-29T08:30:25.090Z,1787992223,,
6463283983,0,eqiad.mediawiki.recentchange,cf774957-d121-4a1b-ace6-8a1c8241de73,ru.wikipedia.org,edit,2026-08-29T08:30:25.200Z,1787992220,154749850,154749895
6463283984,0,eqiad.mediawiki.recentchange,e43e731f-445a-4090-aa47-78d2ba976bef,commons.wikimedia.org,edit,2026-08-29T08:30:25.201Z,1787992224,1017150515,1269160025
6463283985,0,eqiad.mediawiki.recentchange,85fc245f-df37-4fd9-b146-01da36e70cdc,www.wikidata.org,edit,2026-08-29T08:30:25.207Z,1787992224,2536979159,2537675998
6463283986,0,eqiad.mediawiki.recentchange,5de724c5-8253-41b1-8d81-45f5857368c4,commons.wikimedia.org,log,2026-08-29T08:30:25.219Z,1787992224,,
6463283987,0,eqiad.mediawiki.recentchange,355315c5-f2ad-417b-8751-7bf10c81ca4e,commons.wikimedia.org,edit,2026-08-29T08:30:25.241Z,1787992224,1268344322,1269160026
6463283988,0,eqiad.mediawiki.recentchange,0609fdbd-736d-45fd-b487-e6162bb880a5,ce.wikipedia.org,edit,2026-08-29T08:30:25.281Z,1787992224,23712459,24422764
6463283989,0,eqiad.mediawiki.recentchange,44e05abe-a63e-42b3-80c3-e0619256ef0e,commons.wikimedia.org,edit,2026-08-29T08:30:25.369Z,1787992224,1086487023,1269160028
6463283990,0,eqiad.mediawiki.recentchange,757f0cda-6d45-48d2-adab-b1d27ed4d0bc,ce.wikipedia.org,categorize,2026-08-29T08:30:25.370Z,1787992220,,
6463283991,0,eqiad.mediawiki.recentchange,db3d819a-241f-4e90-beaf-748faeb7827d,ce.wikipedia.org,categorize,2026-08-29T08:30:25.392Z,1787992221,,
6463283992,0,eqiad.mediawiki.recentchange,d89b9298-d1b2-48f2-9d59-5b9f07b2dc83,id.wikipedia.org,categorize,2026-08-29T08:30:25.420Z,1787992222,,
6463283993,0,eqiad.mediawiki.recentchange,fa469f49-2c42-44df-aad6-ff673b345bd9,commons.wikimedia.org,log,2026-08-29T08:30:25.440Z,1787992224,,
6463283994,0,eqiad.mediawiki.recentchange,dee60843-03dc-40d5-bfa3-30c873e28230,id.wikipedia.org,categorize,2026-08-29T08:30:25.442Z,1787992222,,
6463283995,0,eqiad.mediawiki.recentchange,054f7ebd-a67b-467c-8c73-61d5bbcdc910,br.wiktionary.org,edit,2026-08-29T08:30:25.449Z,1787992224,386709,386711
6463283996,0,eqiad.mediawiki.recentchange,c69ae9df-0a58-400b-9501-7715fb1ab340,ca.wikipedia.org,categorize,2026-08-29T08:30:25.455Z,1787992223,,
6463283997,0,eqiad.mediawiki.recentchange,5a4fbbc7-d899-49f6-8fe1-21782cc01263,id.wikipedia.org,categorize,2026-08-29T08:30:25.462Z,1787992222,,
6463283998,0,eqiad.mediawiki.recentchange,5232f1a9-2ed1-4d6a-8661-5f710d9b4794,id.wikipedia.org,categorize,2026-08-29T08:30:25.486Z,1787992222,,
6463283999,0,eqiad.mediawiki.recentchange,7134e952-51d7-4c0b-b35f-240c9d664113,id.wikipedia.org,categorize,2026-08-29T08:30:25.504Z,1787992222,,
6463284000,0,eqiad.mediawiki.recentchange,5b041d9b-bfbd-4668-b2cc-f60bd47cc061,id.wikipedia.org,categorize,2026-08-29T08:30:25.525Z,1787992222,,
6463284001,0,eqiad.mediawiki.recentchange,407ba97e-156d-4585-9175-ef4f6ac16c73,ur.wikipedia.org,categorize,2026-08-29T08:30:25.533Z,1787992222,,
6463284002,0,eqiad.mediawiki.recentchange,80c5ebd5-06c2-41fd-8797-80cfa1ea89c0,id.wikipedia.org,categorize,2026-08-29T08:30:25.542Z,1787992222,,
6463284003,0,eqiad.mediawiki.recentchange,ecde09a4-1fcf-45ea-a59d-52d562aefde8,commons.wikimedia.org,edit,2026-08-29T08:30:25.555Z,1787992224,1127019856,1269160027
6463284004,0,eqiad.mediawiki.recentchange,e6826d40-4e74-4d40-8cbf-972bb6a47406,ur.wikipedia.org,categorize,2026-08-29T08:30:25.555Z,1787992222,,
6463284005,0,eqiad.mediawiki.recentchange,03732484-5a93-48e2-b2ca-2b6f15b443ff,id.wikipedia.org,categorize,2026-08-29T08:30:25.561Z,1787992222,,
6463284006,0,eqiad.mediawiki.recentchange,28fe558a-dfdf-40f2-ad98-b243329abfd9,id.wikipedia.org,categorize,2026-08-29T08:30:25.580Z,1787992222,,
